period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
279,24,3,12978,1131,52,80,4751,1856,0.609345401,0.6953189386,57179.9670798841,53921.4254686358,139051.143543482,0.5887846326,1.0604312958,-0.081797879,-0.1900825788,-0.0021528525,35.8826789352,33.8378158756,10633.2681161463,10479.1957348626,8746.9825410076,9821,0.7567421791000001,71.6037095974,173031.1070731133,0.0089529271,0.33333333330000003,0.6666666667000001,13331363.603763193,13325760.23132304,0.03,0.0,94.3583390159,6166.4138950426,6072.0555560267,1854328.8871634984,0.0030832477,0.0,0.3690289742,0.1595536413,0.0,0,0,0.6899696049,0.2340425532,0.0656565657,2.0945414245,1.3557707199,0.23992546010000002,0.1558282209,0.0
280,24,4,12992,1134,52,38,4833,1860,0.6151458721,0.7511364889000001,49639.5645951472,53119.9086092421,122533.6639268437,0.5948903917,0.9344813629000001,-0.11877236490000001,-0.131871403,0.0010787487,31.8692090253,34.1036325495,10617.7073660704,10184.1842548019,9251.34633761,9940,0.7650862069000001,78.793657145,183956.0292656384,0.009510476700000001,0.33333333330000003,0.6666666667000001,13335937.753908088,13331363.603763193,0.03,0.0,27.6487005775,4669.960994624,4642.3122940466,1858903.1590213783,0.0017957927,0.0,0.3675866119,0.1589352124,0.0,0,0,0.7203647416000001,0.2340425532,0.0937950938,2.1036987804,1.4340558855,0.24272748430000002,0.1416256158,0.0
281,24,5,13017,1150,46,21,4619,1675,0.6373673955,0.8359244848,48589.2089049452,59099.57236786,127290.6735136388,0.618281469,0.8221583839000001,-0.12019820140000001,-0.0211596475,0.0019242611,31.9602420172,38.873582809,10630.5105109767,9724.4862527127,9541.7303376776,9901,0.7606207267,80.5363506526,133703.5018138029,0.00692903,0.33333333330000003,0.6666666667000001,13339939.058168702,13335937.75390809,0.03,0.0,55.6655379248,4018.6077768374,3962.9422389126,1862894.118097638,0.0012830382,0.0,0.3651072125,0.1580896686,0.0,0,0,0.745508982,0.2305389222,0.0944464096,2.0935569413,1.4206586762,0.2384811299,0.1319358816,0.0
282,24,6,13059,1162,56,14,4835,1598,0.6694932782,0.6507184294,47945.6027446324,57043.6669825782,137813.6043847202,0.6520981876,0.8405070235000001,0.0223176458,-0.013245866200000001,0.0032265499000000003,27.3981423351,32.5971604869,10653.5881984776,9104.47144999,9429.9120294334,9891,0.7574086837,80.0949592871,136486.1531531811,0.0070715927000000005,0.33333333330000003,0.6666666667000001,13344199.122051436,13339939.058168702,0.03,0.0,347.5192028944,4256.6775281768,3909.1583252824,1867101.0165036223,0.0020434227000000003,0.0,0.3633184379,0.1571789392,0.0,0,0,0.7291666667000001,0.22916666670000002,0.09863109860000001,2.1646227569,1.5005138084,0.24527432000000002,0.13473423980000002,0.0
283,24,7,13085,1163,46,20,4854,1608,0.6687268232,0.6341345237,48409.2170659625,58681.3603725997,138824.2678210651,0.6512913929,0.8249504912000001,-0.0185085095,0.00966959,0.0019909641,26.0141255968,31.5341658355,10688.447505553,8865.3862940566,9060.8029403518,8028,0.6135269392,80.5392062496,152290.8354634941,0.0078838481,0.33333333330000003,0.6666666667000001,13348039.758309992,13344199.122051438,0.03,0.0,755.6913635977,3912.8782736395,3157.1869100418,1870928.456105912,0.0005090354,0.0,0.362189441,0.1564440994,0.0,0,0,0.7207207207,0.22822822820000002,0.1061335245,2.1858596959,1.5132705644,0.250345145,0.13895781640000002,0.0
284,24,8,13100,1169,49,34,4968,1502,0.6976650564,0.4675412137,51430.2412234518,55162.570769226,161604.6381346226,0.6817526909,0.932339456,0.1301762541,0.0624059702,0.0011463508,25.3599776912,27.2003694873,10711.6956991952,8222.0259055714,7600.0217269689,7151,0.5458778626,64.7000661541,162507.242815271,0.0084084604,0.33333333330000003,0.6666666667000001,13352486.201685049,13348039.75830999,0.03,0.0,980.5980195431,4591.7784822376,3611.1804626945,1875309.2777974028,0.0017789072,0.0,0.360696999,0.1554695063,0.0,0,0,0.6925373134,0.2268656716,0.1083621215,2.1887566349,1.5055289133,0.25630444750000003,0.1444582814,0.0
285,24,9,13102,1178,44,42,5030,1687,0.6646123260000001,0.4916990659,57406.3379534468,59977.0958101701,162605.9193304952,0.6469603432000001,0.9571376736,0.0265978421,0.1161981081,0.0001526718,24.9380948628,26.0548670797,10728.3876096269,8868.7975588396,8102.9831645157,8504,0.649061212,66.944707784,187209.2861100957,0.0096748139,0.33333333330000003,0.6666666667000001,13356135.298427276,13352486.201685045,0.03,0.0,1247.3700897356,4664.7961809464,3417.4260912107,1878950.0993913943,0.0022900763,0.0,0.3586326767,0.1544998069,0.0,0,0,0.6814159292,0.22418879060000002,0.1392835701,2.2487923983,1.558393431,0.26861580630000004,0.14750000000000002,0.0
286,24,10,13098,1173,37,41,5062,1811,0.6422362702000001,0.49410735170000003,62747.3027294393,62559.022494262,166618.1690202101,0.6234066003000001,1.0030096416,0.0479261962,0.09303789380000001,-0.0003052969,25.1187427968,25.0433712255,10734.6496214472,9326.0533243473,8460.8523734308,9294,0.7095739808,69.4498891157,215383.0093992501,0.011115597500000001,0.33333333330000003,0.6666666667000001,13359748.858336346,14290754.901838144,0.03,31675.0104133748,1289.0036755639,5274.2983661047,3985.2946905408,1882554.4904174712,0.0015212982,0.0,0.3576388889,0.15393518520000002,0.0,0,0,0.6893491124000001,0.22485207100000001,0.1121936521,2.2672817742999998,1.6059573998999999,0.2754217966,0.1516290727,0.0
287,24,11,13087,1179,50,61,5081,1953,0.6156268451,0.5219830578,64471.0543406605,63694.6959902739,159343.8585507685,0.5953966791,1.0121887441,0.009151559600000001,0.027471326,-0.0008398229,25.0415895083,24.7400394977,10738.9265456966,9787.1850141506,8526.3418333762,9399,0.7181936273,69.7193753247,208447.9525279179,0.010762224800000001,0.33333333330000003,0.6666666667000001,13363953.421921195,13908349.044372886,0.03,34368.7314991913,1139.6711049946,5831.1930206191,4691.5219156245,1886749.9985448262,0.0022848439000000003,0.0,0.35615117620000003,0.1534901658,0.0,0,0,0.6725663717,0.22418879060000002,0.1337302381,2.3649958804,1.5687726334,0.2906605923,0.1532663317,0.0
288,24,12,13075,1189,51,63,5092,2074,0.5926944226,0.5669671121000001,60895.913513824,61875.7056776325,142033.6991474312,0.571257287,0.9841651557000001,-0.0276861292,-0.055453425800000004,-0.0009169405,24.6299426159,25.0262290558,10734.4748876842,10066.4426508927,8314.2602369506,9217,0.7049330784000001,67.3347568233,246318.9114179909,0.012692138,0.33333333330000003,0.6666666667000001,13368362.071371207,13828428.696272178,0.03,35629.3188153076,663.0606072046,5548.5746451301,4885.5140379255,1891158.7956002378,0.0033112583,0.0,0.3536538462,0.15230769230000002,0.0,0,0,0.6294117647,0.22352941180000002,0.1553030303,2.3726473414,1.5062141168,0.3112522686,0.15277777780000001,0.0
289,25,1,13029,1178,35,81,4975,2116,0.5746733668,0.6817192888,50260.2004815054,55829.1765671624,112260.0531785041,0.5522877546,0.9002497184,-0.0852656049,-0.1746539697,-0.0035181644,25.0277096958,27.8008525691,10729.7062316051,10569.3526839792,8656.4050157491,9230,0.7084196792,71.9326715457,261107.8829928637,0.0134410932,0.33333333330000003,0.6666666667000001,13373155.491117064,13831062.903650176,0.03,39799.0453400063,100.6641619829,5327.9654924526,5227.3013304697,1895823.7004854858,0.002543235,0.0,0.3538372541,0.1519475511,0.0,0,0,0.6183431953,0.22485207100000001,0.11892326240000001,2.3006865115,1.4858144796000001,0.3108231014,0.1586294416,0.0
290,25,2,12967,1186,32,94,4947,2079,0.5797453002,0.7403209234,43041.7140454012,51214.532886713,97297.2541671332,0.5576266318,0.8404199281,-0.06645910470000001,-0.1436223168,-0.0047586154,24.3233002389,28.9418413654,10701.0634441311,10443.6584875694,8677.2871014498,9451,0.7288501581,72.0738325639,224513.9021036066,0.0115768133,0.33333333330000003,0.6666666667000001,13377763.204217708,13729736.201311536,0.03,33175.82087761,139.3241175495,4630.0294769212,4490.7053593717,1900353.0658004242,0.0022970904,0.0,0.3527034828,0.15162593800000002,0.0,0,0,0.6371681416,0.22418879060000002,0.14543726240000002,2.2609806847,1.4205748008,0.3111816738,0.152284264,0.0
291,25,3,12969,1187,44,42,4989,1973,0.6045299659000001,0.6844900707,39635.2211625634,48987.5031475244,95211.9171115191,0.5837157536,0.8090884127,-0.0372807859,-0.07914398760000001,0.00015423770000000002,22.1871804388,27.4224424564,10667.7183673396,9919.9689416634,8322.9682655151,9353,0.7211812784,67.2510740289,234301.6074073315,0.0120741835,0.33333333330000003,0.6666666667000001,13381650.774150997,13377763.20421771,0.03,0.0,209.5730697769,4009.525481584,3799.9524118071,1904223.2671644588,0.0017775521,0.0,0.3514918191,0.1509143407,0.0,0,0,0.6304985337,0.2228739003,0.1537735849,2.2702243443,1.4588570444,0.3169349354,0.1454081633,0.0
292,25,4,12975,1195,40,34,4974,1993,0.5993164455000001,0.6986023019000001,38798.7462567712,49175.3570427821,91989.8222213352,0.5782278374,0.7889875863,-0.0248437947,-0.021104333000000003,0.00046264170000000004,21.0657654871,26.6997426245,10672.8504297137,9920.210962447,8982.7480550841,8994,0.6931791908,78.1639477655,243985.6771682873,0.0125653928,0.33333333330000003,0.6666666667000001,13385231.646660777,13381650.774150997,0.03,0.0,286.2463059186,3589.4166201789,3303.1703142603,1907797.037636766,0.0017798118000000001,0.0,0.3503649635,0.1505954668,0.0,0,0,0.6568914956,0.2228739003,0.1367428004,2.3289573354,1.468367055,0.3168249661,0.13903061220000001,0.0
293,25,5,13030,1205,71,16,4989,1853,0.6285828823,0.6091019587000001,46008.0917779736,58039.6441241685,117678.171282404,0.6090346130000001,0.7927011351000001,0.0047067266,0.1858138785,0.0042389210000000005,19.8403654474,25.0288091803,10682.9002368795,9041.619043664,10006.450308236,9103,0.6986185725,81.8014374187,266395.0147815198,0.0137040066,0.33333333330000003,0.6666666667000001,13388254.071180208,13385231.646660775,0.03,0.0,844.4778042854,3295.84667453,2451.3688702446,1910802.1079376773,0.0,0.0,0.34950153370000003,0.1503067485,0.0,0,0,0.7536656891,0.2228739003,0.0630089374,2.2284338405,1.4012191073,0.27459386280000003,0.11224489800000001,0.0
294,25,6,13049,1208,45,26,5064,1829,0.6388230648000001,0.5343939854,44973.3979664556,53248.2373340555,118293.0688556722,0.6198137524,0.8445988115,0.065469411,-0.022489387700000002,0.0014581734,19.4862890189,23.0716510061,10723.8182820735,8804.2637804356,8226.3874721058,8170,0.626101617,62.7119220107,270003.0224298984,0.0138874472,0.33333333330000003,0.6666666667000001,13391544.30519357,13388254.07118021,0.03,0.0,849.5274183826,3942.37701303,3092.8495946475,1914086.6974862386,0.0017641129,0.0,0.3485747082,0.1499904343,0.0,0,0,0.6608187135,0.2222222222,0.1484962406,2.2903932922,1.3628396589,0.3133018231,0.1352040816,0.0
295,25,7,13049,1213,39,39,5094,1858,0.6352571653,0.5155182254,46749.8452047294,54204.9933913557,121763.469267625,0.616060174,0.8624638115000001,0.021152054400000002,0.0394999559,0.0,19.3947016396,22.4875541212,10743.5588945025,8692.4672183437,8109.6328183496,8550,0.6552226224000001,63.4623079811,262371.3718275614,0.013500490700000001,0.33333333330000003,0.6666666667000001,13394743.449833823,13391544.305193568,0.03,0.0,822.6309477448,4028.3173995652,3205.6864518204,1917273.9746846808,0.0010042681,0.0,0.3474851788,0.1495505833,0.0,0,0,0.6569767442000001,0.2209302326,0.1700706991,2.2493045254,1.4066704744,0.3269619969,0.1381074169,0.0
296,25,8,13017,1221,30,62,5096,1968,0.6138147567000001,0.5640477897,47820.5914654665,56370.7715101324,117636.7110785652,0.5934892175,0.8483224583000001,-0.0163964598,0.022903739200000002,-0.0024522952000000002,19.5358319856,23.0287808531,10747.5271117401,9059.703144337,8372.8507016857,8938,0.686640547,68.9939678339,256668.6486603767,0.0132112426,0.33333333330000003,0.6666666667000001,13397897.013115533,13394743.449833822,0.03,0.0,830.6767049462,4032.1385214738,3201.4618165275,1920415.2326786993,0.0022432702,0.0,0.34690366970000003,0.1494648318,0.0,0,0,0.6559766764,0.221574344,0.154592943,2.3289159004,1.4796044796,0.3350561798,0.1381074169,0.0
297,25,9,13014,1236,40,43,5100,1915,0.6245098039,0.5140387951000001,48172.1269436544,54750.7414236915,121876.7389253292,0.604747162,0.879844285,0.0371578359,0.007351132000000001,-0.00023046780000000002,19.819883033,22.5265804073,10731.8307888223,8945.4334716313,7712.9749944072,7955,0.6112647918,64.8429044459,246326.0598725677,0.0126859893,0.33333333330000003,0.6666666667000001,13401579.873145929,13798953.686604613,0.03,32246.3078195869,1162.1359466788,4422.3438368076,3260.2078901288,1923975.1355618292,0.0017382667,0.0,0.3456695918,0.1489889355,0.0028530670000000004,0,0,0.6268221574,0.221574344,0.1413364873,2.2764422109,1.445187079,0.34229993280000004,0.14980793850000002,0.0
298,25,10,12990,1246,33,57,5118,1961,0.6168425166,0.5227967565,49696.6896043724,56577.2307433325,123217.8860404991,0.5966763333,0.8783867459,-0.0016565876000000002,0.0316482322,-0.0018441678000000001,20.1711032409,22.9638064727,10736.362908095,9293.1637478889,7981.8112597992,6647,0.5117013087,74.2396034795,253682.4104857855,0.0130601421,0.33333333330000003,0.6666666667000001,13404771.055802917,13401579.87314593,0.03,0.0,1241.4789064439,4161.1876537411,2919.7087472972,1927158.69793078,0.0014858841,0.0,0.3434823977,0.14804947670000002,0.0,0,0,0.6011560694,0.21676300580000002,0.1857810578,2.3017745643,1.4460183092,0.3526915345,0.14781491,0.0
299,25,11,12954,1253,33,69,5171,2082,0.5973699478,0.5277912846,49046.7404837868,55575.1239518316,115725.10100364,0.5761788924,0.8825304740000001,0.0047174301,-0.013078318200000001,-0.0027713626,19.3743638926,21.9531953438,10726.4582007344,9468.0397098117,8230.8060569183,8291,0.6400339663,71.5017770967,245274.6261113398,0.0126329275,0.33333333330000003,0.6666666667000001,13407807.107151728,13708751.374699358,0.03,31190.0647264039,1009.2395324066,4322.7720110193,3313.5324786127,1930194.81165256,0.0012391574,0.0,0.3416208009,0.1470867337,0.0,0,0,0.5977011494000001,0.2155172414,0.18989010990000002,2.4067756451,1.4014868789000001,0.3591455274,0.14451612900000002,0.0
300,25,12,12955,1252,50,49,5093,2130,0.5817789122,0.5897382742,46592.9364984098,55505.8547805828,105837.0583601319,0.559767276,0.8394238172,-0.0488443833,-0.050029909500000004,7.71962e-05,19.52638321,23.2616502049,10706.3335010757,9613.5215009447,8341.3069823329,9097,0.7021999228,69.5302002437,268328.4938011467,0.0138039926,0.33333333330000003,0.6666666667000001,13410859.85921857,13864056.087540971,0.03,32498.6116839907,871.2953106755,4439.6226009603,3568.3272902848,1933201.3028591801,0.000739645,0.0,0.3415004748,0.1471984805,0.0,0,0,0.6069364162,0.21676300580000002,0.1613776138,2.2878436204,1.352249633,0.3376391982,0.1458064516,0.0
301,26,1,12959,1250,50,46,5104,2088,0.5909090909,0.6028507808,41042.6289874054,50049.9550291748,95310.1050929747,0.5693779904,0.8200332840000001,-0.023099813,-0.1191233678,0.0003087611,19.5686591056,23.8632498059,10708.8142044873,9834.5424803893,8256.0041864394,8996,0.6941893665000001,67.4441110038,260454.6279160902,0.013403128700000001,0.33333333330000003,0.6666666667000001,13414346.650695378,13517184.659045937,0.03,32125.3086519976,561.0921556466,4288.5117774885,3727.4196218419,1936618.5193259933,0.0009847366,0.0,0.3409306743,0.1468186135,0.0,0,0,0.5988372093000001,0.2151162791,0.14954954950000002,2.2611467492,1.4242700799,0.3406055209,0.1500646831,0.0
302,26,2,13002,1256,58,15,5101,2073,0.5936090963,0.6005236689,47792.072531162,60898.8307217167,111721.1740870163,0.5722201013,0.7847781635000001,-0.0429923044,0.16444959080000002,0.0033181573,18.2676431561,23.2774610794,10712.1707448145,9590.312225746,10000.4395658814,9871,0.7591908937,82.2763512168,268114.6010248847,0.013792099,0.33333333330000003,0.6666666667000001,13417428.43403659,13834699.088178132,0.03,20044.1250854536,1041.2446290424,3405.1608452707,2363.9162162282,1939662.7168367507,0.0004898359,0.0,0.3402883156,0.1466236722,0.0,0,0,0.6860465116000001,0.2151162791,0.12452452450000001,2.337354897,1.3896449326,0.2982885086,0.1151358344,0.0
303,26,3,13029,1267,45,18,5204,1979,0.6197156034,0.4917304148,47001.0171236131,55599.8893393506,117414.6682444256,0.5997006351,0.8453437171,0.0771753808,-0.016552021400000002,0.0020766036,17.734550248,20.9790998497,10745.9298628607,9012.0092170479,8929.6123339978,9286,0.7127177834,76.5785076175,313399.6136725433,0.0160848938,0.33333333330000003,0.6666666667000001,13420669.917995796,13417428.43403659,0.03,0.0,952.7797121216,4454.5469637738,3501.7672516522,1942875.890350349,0.001953602,0.0,0.33868833870000004,0.1459081459,0.0,0,0,0.6195965418,0.2132564841,0.1571626572,2.3416768612,1.3824681615,0.3418897986,0.13341968910000002,0.0
304,26,4,13022,1276,28,35,5166,2063,0.6006581494000001,0.5489200539,45019.8726880861,54574.0052323013,107098.4145377218,0.5796401573000001,0.8249325388000001,-0.0241454191,-0.0421510971,-0.0005372630000000001,18.1408656495,21.9907262673,10771.3649582057,9236.4180992039,8302.6284036726,8171,0.6274765781,70.8027902383,315108.4955409542,0.0161714061,0.33333333330000003,0.6666666667000001,13424195.232774593,13420669.917995796,0.03,0.0,755.5447803659,4291.2938265658,3535.7490461999,1946401.2759453815,0.0016998543,0.0,0.33685601060000003,0.1456878656,0.0,0,0,0.6184971098000001,0.21387283240000002,0.1586844197,2.3954330367,1.3642900871,0.3529931522,0.1347150259,0.0
305,26,5,13025,1285,42,39,5219,2193,0.5798045603,0.5569235795,44547.9333423468,52634.3859342583,100716.3159635305,0.5576890108,0.8463655945,0.025981586,-0.0104829116,0.0002303794,17.5442011166,20.7288685063,10773.0638206583,9535.2879533058,8465.8086474805,6740,0.5174664107,67.2807597087,368794.0624443516,0.0188743039,0.33333333330000003,0.6666666667000001,13427506.950683266,13650890.339259325,0.03,22040.9903085627,771.035614817,3667.1998362505,2896.1642214335,1949670.5660215279,0.0012077295,0.0,0.3349021084,0.1451430723,0.0,0,0,0.6494252874,0.21264367820000002,0.119155652,2.4191377658,1.3154024458,0.34177493940000003,0.11802853440000001,0.0
306,26,6,13035,1293,51,41,5246,2294,0.5627144491,0.5213897547,50834.9095898119,56594.1549316811,110438.5086847191,0.5396994201,0.8982360396,0.0612860984,0.1411283482,0.0007677543,17.2305304779,19.1826309772,10779.3116358835,9218.3818256507,8205.2810120539,7842,0.6016110472,62.9829823088,388309.5488786809,0.0198536525,0.33333333330000003,0.6666666667000001,13430750.38404409,14021864.214502761,0.03,30321.6534051389,1011.7938985859,3905.1699178373,2893.3760192514,1952841.9644861384,0.0019277108,0.0,0.3329575348,0.1443066516,0.0,0,0,0.6246418338,0.21203438400000002,0.1505159705,2.1708099723,1.2070309975,0.32476943350000004,0.1263020833,0.0
307,26,7,13103,1301,90,22,5235,2463,0.529512894,0.5902217739,54232.7354378091,60619.2293052089,109505.8674446138,0.5047504147,0.8946457429,-0.0039970526,0.0668404031,0.0052167242,17.9489066807,20.0625854674,10788.0183573854,9977.1272585947,9322.752602335,9322,0.7114401282,68.066378322,381508.3698975332,0.019512784000000002,0.33333333330000003,0.6666666667000001,13433723.39789178,13430750.384044094,0.03,0.0,1016.531570138,3969.3090324116,2952.7774622735,1955739.7641854747,0.0023963575,0.0,0.33176956280000003,0.1437417902,0.0016260163,0,0,0.8022922636,0.2091690544,0.0074945404,2.0483915905,1.2193601516,0.1875958799,0.088772846,0.0
308,26,8,13146,1308,70,27,5242,2456,0.5314765357,0.5610984382,56727.6748497621,61579.9836032633,115023.6758893852,0.506817406,0.9212031496,0.0296848299,0.046004307,0.0032816912000000003,18.0060192768,19.5461981257,10832.4826965185,9895.3517242362,9187.8437138948,9624,0.7320858056,72.3322164564,410008.1347658373,0.0209408138,0.33333333330000003,0.6666666667000001,13436795.13978867,14193400.071159882,0.03,26506.7645312721,1086.0316559895,4245.5924632283,3159.5608072388,1958715.184001729,0.0021387833,0.0,0.3307735531,0.1434725604,0.0,0,0,0.6762177650000001,0.2091690544,0.0976275561,1.9792383219,1.1981394071,0.2610977476,0.1201044386,0.0
309,26,9,13212,1318,80,14,5287,2686,0.4919614148,0.5835956628,62031.8382637902,65640.8208221414,115995.6114875747,0.4652225419,0.9450192348,0.025853238900000002,0.0935022179,0.0050205386,17.9376285666,18.9812311818,10862.0575653449,10281.5148232459,9822.8991334941,9810,0.742506812,76.1106285216,435534.0243501887,0.022216196400000002,0.33333333330000003,0.6666666667000001,13440364.145107595,13436795.139788669,0.03,0.0,1478.8612854482,4331.0355729499,2852.1742875016,1961921.1825976493,0.0018966335000000002,0.0,0.32941396040000004,0.1429637925,0.0,0,0,0.7457142857,0.2085714286,0.027051085500000002,1.7111281073,1.0936505424,0.199695122,0.1161879896,0.0
310,26,10,13266,1325,84,30,5198,2415,0.5353982301,0.5587942077,61453.32350605,62628.3461733665,125657.4148261803,0.5109455054,0.9812381655,0.0383261307,-0.009326094,0.0040871935,20.4494515514,20.8404567524,10909.249603749,10258.4395505391,9184.7008086127,10207,0.7694105231,73.4255562533,428318.2791424729,0.0218559907,0.33333333330000003,0.6666666667000001,13443975.452955045,13688737.930229694,0.03,35065.7291443818,1570.1803332277,4968.2316824,3398.0513491723,1965181.1441645264,0.0018966335000000002,0.0,0.3280551416,0.1426974665,0.0,0,0,0.6912181303,0.20679886690000002,0.0438845401,1.6542550355999999,1.0471255701,0.2340286832,0.1409921671,0.0
311,26,11,13314,1338,76,28,5312,2479,0.5333207831,0.5473133663,67870.8163571735,70813.9366779761,138161.8748143768,0.5087587191,0.9584386851000001,-0.0232354195,0.1044287353,0.0036182723,19.1568294597,19.9875378126,10944.8514897834,10097.2441632474,9295.9525249814,8683,0.6521706474,80.1510789487,452048.605298657,0.0230433495,0.33333333330000003,0.6666666667000001,13447327.034373559,13443975.452955043,0.03,0.0,2144.4294549915,4581.2507500452,2436.8212950538,1968501.8405607804,0.002362949,0.0,0.32639405200000005,0.1418215613,0.0,0,0,0.6807909605,0.2062146893,0.0569882514,1.9572478626,1.1365604367,0.2423651722,0.1454783748,0.0
312,26,12,13340,1345,54,28,5306,2453,0.5376931775,0.5262394002,67074.3100789573,68173.6174617026,137831.8282980024,0.5133612395,0.9838748856,0.026539204700000003,-0.0117356225,0.0019528316000000001,19.657124344,19.9792927254,10977.2989229643,10303.719047246,8873.3588025399,8903,0.6673913043,74.710332075,448059.5461639911,0.0228487681,0.33333333330000003,0.6666666667000001,13450547.998033833,13564595.058753902,0.03,33847.7126489875,2052.4281610079,5095.7917937237,3043.3636327158,1971527.733631155,0.0032995522,0.0,0.3241890639,0.1412418906,0.0044893378,0,0,0.6853932584,0.20505617980000002,0.0511157365,1.9397328703,1.156486361,0.2480034535,0.1456692913,0.0
313,27,1,13386,1355,64,18,5269,2544,0.5171759347,0.5984192371,70574.9751795207,74837.3259805637,138862.6442648781,0.4917641418,0.9430451216,-0.0414989391,0.0521908477,0.0034482759,20.4745048603,21.7110553794,10998.0756523299,10875.1742133228,9534.7459029013,9980,0.7455550575000001,79.0459998987,412132.3481095769,0.0210587456,0.33333333330000003,0.6666666667000001,13453703.912974237,13627457.446716296,0.03,31940.4787614607,2357.7752898586,5057.048513385,2699.2732235265,1974487.2501938706,0.0014067995,0.0,0.3228011826,0.14079822620000002,0.0,0,0,0.6892655367,0.2062146893,0.0290547458,1.8385803097000002,1.1298373453,0.236344086,0.1482939633,0.0
314,27,2,13413,1358,59,32,5304,2481,0.5322398190000001,0.5549483597,64329.9136702821,66781.6334612016,130651.1765424496,0.5076208621,0.9632875139,0.0214649245,-0.0884883274,0.0020170327,20.1574863938,20.9257216596,11032.9177959089,10920.0150438985,8811.3943207135,9887,0.7371207038,69.4318460819,363034.6880625747,0.0185992195,0.33333333330000003,0.6666666667000001,13456801.31554556,14040037.049489448,0.03,36552.2251819009,1567.0803527049,5683.337328585,4116.2569758801,1977490.246156377,0.0027945971000000003,0.0,0.32151431210000003,0.14053554940000001,0.0,0,0,0.6704225352000001,0.20563380280000002,0.0182648402,1.8975992698000002,1.1818507207,0.2550494199,0.1511169514,0.0
315,27,3,13441,1363,62,34,5237,2552,0.5126981096000001,0.6430740954,59204.9972900742,65550.499894968,115420.7454027088,0.4870506417,0.9031967321000001,-0.0623809413,-0.0796661473,0.002087527,20.432242771,22.6221398348,11053.2610750293,11317.5581966494,9515.5453182241,10173,0.7568633286,78.0915030322,358260.2098058239,0.018359394600000002,0.33333333330000003,0.6666666667000001,13460412.684574766,13553430.118550379,0.03,28488.1200083089,858.0293549022,4745.0252947086,3886.9959398064,1980661.3994345672,0.0025439408,0.0,0.3206571903,0.1401144545,0.0,0,0,0.6741573034,0.20505617980000002,0.013553415000000001,1.8811097416,1.1656255616,0.24495491630000002,0.1541501976,0.0
316,27,4,13473,1368,54,22,5244,2595,0.5051487414,0.7154260404,47756.6038523287,57260.7935206076,91681.6374071411,0.47910393830000003,0.8340192463,-0.0765918247,-0.1933687013,0.0023807752,19.6283632752,23.5346646534,11073.7381090439,11534.0867591615,9699.8559564645,10261,0.7615972686,79.8314185352,348609.7550217323,0.017871915800000002,0.33333333330000003,0.6666666667000001,13463726.49978232,13830875.531034527,0.03,25412.2977818114,149.3853530339,4135.8066046117,3986.4212515778,1983929.481502892,0.0022930521,0.0,0.31961616530000003,0.1396936704,0.0,0,0,0.6966292135000001,0.20505617980000002,0.0025170628000000003,1.9844378181,1.2467967937,0.2408837409,0.14927344780000001,0.0
317,27,5,13515,1375,69,27,5123,2512,0.5096623072,0.8320610727000001,38010.9207953595,50405.871685834,73643.8892806113,0.48385506030000003,0.7540970828,-0.0958277208,-0.2040698515,0.0031173458,19.5909720074,25.9793764671,11100.3840911757,11543.1591233835,9462.3549100897,10490,0.7761746208,75.8683796848,307286.0102619044,0.015783548,0.33333333330000003,0.6666666667000001,13467297.956629528,13728364.148007315,0.03,27524.1538646518,0.8199373046,3690.4393686268,3689.6194313222,1987470.535518485,0.0018302448,0.0,0.3183072677,0.1389144434,0.0,0,0,0.7122905028000001,0.2039106145,0.0344628695,1.9585397838,1.239389156,0.23440170940000002,0.1178807947,0.0
318,27,6,13559,1387,82,38,5124,2289,0.5532786885000001,0.7856649737,35881.6721167621,50278.5354237034,76306.1614372977,0.5297670406,0.7136578624000001,-0.0536260136,-0.0560167613,0.0032556419,18.4806799007,25.895714001800002,11131.8734820809,10632.8181977049,9526.7500433471,10522,0.7760159304,76.3635122204,310290.1322421469,0.0159323811,0.33333333330000003,0.6666666667000001,13470647.164258342,13467297.956629526,0.03,0.0,23.7285048187,3344.0683665843,3320.3398617656,1990813.7839477647,0.0016062414000000001,0.0,0.3164835165,0.13809523810000002,0.0,0,0,0.7166666667,0.2027777778,0.0632905351,2.0825439009,1.3016554619,0.236081598,0.1127320955,0.0
