period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
176,15,8,20550,1611,68,18,6808,6314,0.0725616921,1.8991834825,2439533.302306157,545573.3315189525,2538335.5601562886,0.0389240333,4.4715039416,0.023471231500000002,0.0645433141,0.0024390244000000003,272.8552755308,61.0209180392,16780.8208359537,16853.6527760654,15709.0788338045,17504,0.8517761557,80.6408691819,13479809.99226883,0.0997946115,0.0,0.33333333330000003,101008464.84428947,120693515.65802734,0.0307235828,1909539.2858755414,235644.9962273355,733833.7091451732,498188.7129178377,67491463.77958734,0.1366304484,0.9553072626,0.9345278189,0.5701198976,0.0,0,0,0.0,0,0.0,0.9879566668,1.0505966864,0.0025070511,0.0,0.2406957073
177,15,9,20594,1601,70,26,7009,6498,0.0729062634,1.9544906915,2495383.6316351537,544809.1327756209,2597412.871427549,0.039281101900000004,4.5802896492,0.0243286619,0.0228938581,0.0021411192,280.9973881564,61.3492616578,16829.1158196254,16579.2880521884,15408.3427778032,17875,0.8679712538000001,72.6726400027,13819998.052184492,0.1016630915,0.0,0.0,101623551.31817394,101008464.8442895,0.027394252900000002,0.0,201324.0920910102,761997.5625877564,560673.4704967462,68032179.47458044,0.1353728016,0.9828571429,0.934313461,0.5710817373,0.0,0,0,0.0,0,0.0,0.9943328483,1.0280237434,0.0028301887,0.0,0.3285990072
178,15,10,20621,1596,62,35,7039,6642,0.0564000568,2.0977954763,2571030.852329398,548943.4395116676,2629339.6798573476,0.0221762247,4.6835988324,0.0225551638,0.0303148661,0.0013110615,302.8600009725,64.6639500548,16870.2445789773,16275.7540714201,15354.0824909379,17929,0.8694534698,75.9734561514,14110525.475141898,0.1026914426,0.0,0.0,102890136.84758955,107062745.05312443,0.024867718,1371644.993037437,188442.2143324939,767925.0216198497,579482.8072873558,68616095.03806403,0.1391891892,0.9766081871000001,0.9342158584,0.5722004593000001,0.0,0,0,0.0,0,0.0,1.005397653,1.0361688277,0.0015787812,0.0,0.1851364559
179,15,11,20663,1590,75,33,7044,6772,0.0386144236,2.2927154255,2593553.735955841,544735.4194532245,2603304.4562921426,0.0037455167,4.7611255728,0.016552814000000002,0.0087602541,0.0020367586000000003,331.8352212634,69.6968009331,16901.534660072,14884.6890879687,14076.8278158845,16675,0.8069980158000001,69.0710128806,14484799.408972949,0.10422157010000001,0.0,0.0,104178112.37393574,113019521.9100686,0.0268468774,2012643.4786096134,148529.5595122697,776633.6772575531,628104.1177452833,69290875.69713615,0.1395802831,1.0,0.9338474026,0.5729166667,0.0,0,0,0.0,0,0.0,1.0060373134,1.036348728,0.0022172949,0.0,0.2073190009
180,15,12,20670,1582,61,54,6905,6891,0.0020275163,2.5335592769,2612663.4974355185,533510.3414947486,2612663.4974355185,0.0,4.8971187515,0.0285632413,0.0073681764,0.0003387698,370.4428479857,75.6450612668,16940.0714444009,14302.8554967068,13430.8473190539,15602,0.7548137397,63.2963589374,14675445.783401087,0.1046381145,0.0,0.0,105296099.83024877,105317274.44436747,0.0152032326,1139162.0704317093,150488.2341057866,764683.6618703943,614195.4277646076,69951462.05675587,0.1407578334,0.9880239521,0.9331887790000001,0.5739260062,0.0,0,0,0.0,0,0.0,0.9859806285,1.0726265499,0.0022264631,0.0,0.31374703600000003
181,16,1,20672,1572,66,64,6822,6762,0.0087950748,2.5947496839,2560225.1686990876,506078.4889235947,2560225.1686990876,0.0,5.0589488088,0.0330459737,-0.0200708315,9.67586e-05,401.8301739394,79.4295789751,16956.7184357521,13515.9218266459,12467.7450237045,14337,0.6935468266,58.2563573584,14454883.315979213,0.1026488843,0.0,0.0,106112374.0656411,105296099.83024879,0.0191104629,0.0,122861.8323525382,799145.0441366119,676283.2117840737,70677360.65514617,0.13755590480000002,0.9939024390000001,0.9327262843,0.5746126665,0.0,0,0,0.0,0,0.0,0.9849781363000001,1.0550931506,0.0025559105,0.0,0.4686269362
182,16,2,20632,1573,51,91,7052,7041,0.0015598412,2.7047850826,2598505.2913587973,495110.1636930594,2598505.2913587973,0.0,5.2483376063,0.0374363933,0.014951857800000001,-0.0019349845,418.629686378,79.7642449445,16964.3105632298,11794.0707031672,11062.4904473044,11695,0.5668379217,47.5576972768,14791649.31603682,0.1040003162,0.0,0.0,107261943.58646981,106186197.31039567,0.013836105500000001,73823.2447545677,132972.8261042807,821817.1842255758,688844.358121295,71475283.45991524,0.1437356807,0.987804878,0.931405973,0.5743897450000001,0.0,0,0,0.0,0,0.0,0.990444823,1.0586732425,0.0035245114000000003,0.0,0.3416420555
183,16,3,20567,1561,52,117,7029,7019,0.0014226775,2.8200770739000003,2587528.8114210153,479657.8770787734,2587528.8114210153,0.0,5.3945300079,0.0278549919,-0.0042241515,-0.0031504459000000003,449.8535718999,83.3906885757,16943.1693191727,10072.8327018073,9869.8746990357,10313,0.5014343366,42.1511901169,15462423.171727642,0.10695293360000001,0.0,0.0,109012578.36057168,117305587.46816027,0.01,4200225.62612751,153521.0801562198,855294.835775712,701773.7556194921,72303700.40112172,0.1469279788,0.9753086420000001,0.9306239737,0.5755336617,0.0,0,0,0.0,0,0.0,0.9870788846,1.0606659642,0.0032237266000000003,0.0,0.3395490275
184,16,4,20465,1545,57,159,6984,6978,0.0008591065000000001,3.0486792385,2483128.0578050376,475618.5005465544,2483128.0578050376,0.0,5.2208399273,-0.0321974445,-0.040347668100000005,-0.0049594010000000004,472.6148637512,90.5246800006,16904.0312258027,8860.6499645128,8839.1751473421,8336,0.4073295871,41.7835903405,17875317.544463903,0.1202980141,0.0,0.0,110249565.14768228,109012578.36057167,0.01,0.0,139250.8578795129,880227.9483350267,740977.0904555138,73130430.21850716,0.1529482551,0.9808917197,0.930174907,0.5760914475000001,0.0,0,0,0.0,0,0.0,0.9944915694,1.0717978915,0.0019493177000000001,0.0,0.39679279040000004
185,16,5,20398,1528,60,127,1522,1504,0.011826544000000001,3.2411954647,2177918.53324599,429118.2159776057,2177918.53324599,0.0,5.0753346098,-0.027870097400000002,-0.12291332440000001,-0.0032738822,2245.83019022,442.4989410323,16832.0089986749,8131.9613859124,7391.7838949193,6564,0.3217962545,36.1695114341,14239537.26466608,0.0972097651,0.0,0.0,110974730.00392835,110249565.1476823,0.01,0.0,74601.7478557481,870538.8417719762,795937.093916228,73477083.6438162,0.1634615385,0.9866666667,0.9288084048,0.5775504562,0.0,0,0,0.0,0,0.0,1.0197814574,1.0680806329,0.0035994764,0.0,0.0213303497
186,16,6,20283,1519,53,168,6926,6917,0.0012994513,2.3414087705,1155671.4113648627,227287.3038442803,1155671.4113648627,0.0,5.0846280976,0.0018311084,-0.4693688521,-0.0056378076,348.4777475571,68.5355429866,16789.7707309612,8992.0724646007,8174.9039741721,7476,0.3685845289,42.0489486779,14316971.634049654,0.09656679500000001,0.0,0.33333333330000003,112682536.74910578,110974730.00392833,0.01,0.0,24958.1688605166,922234.1384763545,897275.9696158379,74554923.13592738,0.1532073655,0.9931972789000001,0.9276068495,0.5776138104,0.0,0,0,0.0,0,0.0,0.8653443151,1.1773431533,0.002966381,0.0,0.050648052400000004
187,16,7,20211,1510,54,126,2655,2640,0.0056497175,2.6412557073,1224724.6118397773,247672.6584698292,1224724.6118397773,0.0,4.9449326357,-0.0274740766,0.0597515866,-0.0035497707,991.8417193253,200.5773975895,16706.9037600763,8984.6300039614,8864.1504645877,8068,0.39918856070000003,49.4674800648,9993402.266948283,0.0678605859,0.0,0.33333333330000003,115066790.2947407,159591973.94076195,0.01,3309094.0927814557,55249.180549601,967860.2545783418,912611.0740287408,75727697.72809985,0.16237980770000002,1.0,0.9263202129,0.5782322454000001,0.0,0,0,0.0,0,0.0,0.8895435432000001,1.1606768607,0.0029890402,0.0,0.09747566020000001
188,16,8,20178,1498,71,104,3171,3146,0.0078839483,2.4710650184,1452023.9034811899,268815.7210053625,1452023.9034811899,0.0,5.401558726,0.0923422267,0.18559216450000002,-0.0016327742,857.9888870722,158.8409810196,16657.6118221138,11459.2549214413,10417.3340208045,12001,0.5947566657000001,54.707904929,11495980.05862078,0.0766181376,0.0,0.0,115730648.0188738,115066790.29474069,0.01,0.0,29515.1897971531,894636.9264260858,865121.7366289328,76374745.18293811,0.1696417875,1.0,0.9254361283,0.5796285875,0.0,0,0,0.0,0,0.0,0.8833813629,1.1493947818,0.0030120482000000003,0.0,0.0589676826
189,16,9,20148,1484,63,93,5825,5812,0.0022317597,2.6792589979,1396857.473701979,254945.5821415617,1396857.473701979,0.0,5.4790416918,0.0143445568,-0.0379927835,-0.0014867678,512.146422738,93.4737225127,16633.3078357424,12847.3403675913,11883.7763798123,13430,0.6665674012,61.4303724771,13932762.984263599,0.0899892236,0.0,0.33333333330000003,117104231.1033673,135357468.93153533,0.0418249547,5674985.736872318,56186.1521174648,943256.2294251287,887070.0773076639,77202458.8801726,0.15682988150000002,0.9925373134000001,0.9240649259,0.5815102329,0.0,0,0,0.0,0,0.0,0.9562459849,1.2602379263999999,0.0030354132,0.0,0.14027930330000002
190,16,10,20120,1473,55,83,2594,2570,0.0092521203,2.6362198447000003,1408850.10663386,261325.7968908226,1408850.10663386,0.0,5.3911635338,-0.016038965000000002,0.0085854378,-0.0013897161,1117.1870980671,207.2256000151,16617.0055481707,13786.5668232372,12532.96529803,14228,0.7071570577,66.2229357411,12341940.53886956,0.07953697180000001,0.0,0.33333333330000003,117950250.93306956,117104231.1033673,0.01,0.0,37604.4042193004,945410.3230504298,907805.9188311294,78040168.4131389,0.1646021915,1.0,0.9228154652,0.5819289053000001,0.0,0,0,0.0,0,0.0,0.9297824879000001,1.2854898725,0.0027100271000000003,0.0,0.013283658200000001
191,16,11,20116,1457,62,66,3302,3263,0.0118110236,2.4671116704,1216298.650462515,216414.5133454002,1216298.650462515,0.0,5.6202268122,0.0424886533,-0.1366727768,-0.0001988072,861.308809352,153.2516103221,16606.0957938647,14730.4283050257,13390.0893924143,15295,0.7603400278,69.5347872598,8570606.12047869,0.0558240895,0.0,0.6666666667000001,118794803.90892838,117950250.93306956,0.01,0.0,63231.3403219219,938924.7422511172,875693.4019291954,78864513.60486768,0.1640976998,0.9919354839000001,0.9214600199,0.5824456753,0.0,0,0,0.0,0,0.0,0.8865136475000001,1.2275708479,0.0034013605,0.0,0.25660112360000004
192,16,12,20127,1445,51,40,5195,4794,0.0771896054,2.1402057574,1530658.9412576854,264747.761135597,1600638.5352189187,0.0437197983,5.781574638,0.0287084189,0.2584564989,0.0005468284,524.7206967243,90.7574025375,16609.1414622358,16082.0861399223,14619.499511714,16655,0.8274954042,75.8965191314,7858979.2448734045,0.0509081812,0.0,0.33333333330000003,119658654.08874518,145660228.79066345,0.031578172700000004,2147967.286380146,46145.8559072575,1013890.429959762,967744.5740525045,79722598.87405594,0.161678058,0.9834710744,0.9201137171,0.5832267235,0.0,0,0,0.0,0,0.0,0.8595624725000001,1.1210607062,0.0034106412,0.0,0.5409698997
193,17,1,20133,1439,45,39,4564,3523,0.2280893953,1.9582108703,1591809.3352710046,304350.8672554214,1989992.1041614178,0.2000926376,5.2301784109,-0.0953712892,0.039950371900000003,0.00029810700000000004,590.3579129262,112.8752915371,16629.5607638517,17132.9863109206,15793.9211667724,18326,0.9102468584000001,79.9357639583,3812463.251000732,0.0250114561,0.33333333330000003,0.6666666667000001,121265693.94708276,181141519.68287155,0.0217764298,2531539.281498417,73396.0402285242,1141931.631236997,1068535.5910084727,80728546.67133017,0.1738569754,0.974137931,0.9192034139,0.5840682788,0.0,0,0,0.0,0,0.0,0.7892519085,0.9016833160000001,0.0030779754000000003,0.0,0.358056266
194,17,2,20161,1434,63,35,6223,4599,0.2609673791,1.4028435460000002,1462758.0339702237,273747.4765682149,1910012.4444026563,0.2341630871,5.3434575993,0.021658761800000002,-0.0810720847,0.0013907515000000001,332.3454032151,62.1966951241,16648.8252775895,18366.104811069,16547.4773700678,19477,0.9660731115000001,84.3314540028,4250191.514790803,0.027590217,0.33333333330000003,0.6666666667000001,122386358.67440234,121265693.94708277,0.01,0.0,64620.7853830416,1264367.2170539477,1199746.431670906,81836970.7667321,0.1938454365,1.0,0.9179720877,0.5857305611,0.0,0,0,0.0,0,0.0,0.6377659474,0.7557867639,0.0030938467,0.0,0.5849917081
195,17,3,20198,1430,60,23,4420,3110,0.2963800905,1.6120998035,1615065.6668196598,313223.7976673087,2215028.806651413,0.2708601974,5.1562674319,-0.0350316558,0.10412360030000001,0.0018352264,543.6903393432,105.4426184289,16680.2443298786,19387.6403471347,16680.230279864,20138,0.9970294089,84.3861667672,7180883.361879766,0.0453812049,0.0,0.6666666667000001,123536815.32170805,149667425.94849086,0.01,1359216.3526222175,75966.4692042407,1182339.5008732239,1106373.0316689832,82883922.00193064,0.2141699467,0.9813084112,0.9166666667000001,0.5863247863000001,0.0,0,0,0.0,0,0.0,0.7377397958,0.8285503754,0.0034435262,0.0,0.180320886
196,17,4,20245,1421,57,10,6289,4519,0.28144379070000003,1.3308888624000001,1465845.8932931882,280878.0525376047,1968588.217330965,0.2553821666,5.2187982651,0.0121271509,-0.0923923879,0.0023269631,313.6596354934,60.1018892778,16719.6684985624,20192.9001363396,16719.6240394529,20188,0.99718449,84.4424415637,9485042.739772797,0.0583895574,0.0,0.33333333330000003,125425829.78524221,123536815.32170805,0.01,0.0,107211.530024536,1297729.3634122433,1190517.8333877074,84082962.4105218,0.19901126700000002,1.0,0.9154328018000001,0.5864179954000001,0.0,0,0,0.0,0,0.0,0.6823866105,0.7746336653,0.0030981067,0.0,0.1979104029
197,17,5,20285,1425,56,16,5439,4099,0.2463688178,1.431253431,1564708.2301691745,286472.3781451117,2003557.5461463735,0.2190350443,5.4619863887,0.046598490900000004,0.0674438816,0.0019757965,392.5266595118,71.865184491,16768.2040591585,20816.9808357259,16768.1615966137,20229,0.9972393394000001,84.4931603006,9711052.231874228,0.059208056,0.0,0.33333333330000003,126703753.9827876,154354022.95053223,0.01,2112661.4245733297,103202.7484316794,1226689.7697826577,1123487.0213509784,85191424.70338713,0.21728705180000002,1.0,0.913594306,0.5869039146,0.0,0,0,0.0,0,0.0,0.7778495458,0.8391592139,0.0044796692,0.0,0.1945024041
198,17,6,20318,1420,49,16,6605,5423,0.1789553369,1.5001450704,1709148.9427403961,310850.423981983,2008817.3077562796,0.1491765149,5.498300182,0.0066484591,0.0923115951,0.0016268178,314.1317596889,57.1325226513,16810.711664298,21464.8457229082,16810.711664298,20269,0.9975883453000001,84.5740672423,10111957.037639827,0.0610912215,0.0,0.33333333330000003,127837120.00571355,135324114.79837254,0.0108675979,1325174.718527849,75425.6419748241,1229692.2238645789,1154266.5818897549,86311579.9390387,0.203564941,1.0,0.9125854214,0.5876993166000001,0.0,0,0,0.0,0,0.0,0.840714464,0.8953843123,0.0024171271000000003,0.0,0.4432638069
199,17,7,20353,1418,48,13,6584,5464,0.17010935600000002,1.5584440701,1677363.0331038,303391.5297938712,1950444.120169652,0.1400096954,5.5287075226999995,0.005530316600000001,-0.0185975071,0.0017226105,326.5865574653,59.0710498109,16850.4573955621,21614.1172945888,16850.4573955621,20305,0.9976416253,84.6397502317,10282873.952305257,0.0615835491,0.0,0.0,129015437.385095,168972004.5765999,0.01,1832261.0420440377,67134.2655860467,1223116.8029993232,1155982.5374132765,87461204.12919557,0.2028674644,1.0,0.9110573502,0.5881599545,0.0,0,0,0.0,0,0.0,0.8318205873000001,0.8969359006000001,0.0038009675000000003,0.0,0.4247021944
200,17,8,20396,1420,54,11,4316,2793,0.3528730306,1.6769738608,1581800.2643062267,295836.2255032214,2358790.9748727446,0.3294021042,5.3468781979,-0.0328882156,-0.056972025100000004,0.0021127107,660.5911931354,123.5470808722,16892.1792703873,21316.685019972,16892.1792703873,20342,0.9973524220000001,84.676175127,9312241.806559265,0.055659183300000005,0.0,0.33333333330000003,130162951.12619044,129015437.38509503,0.01,0.0,54306.990294469,1194305.6223589864,1139998.6320645174,88592520.6261591,0.2008523046,1.0,0.9098279050000001,0.5882520267,0.0,0,0,0.0,0,0.0,0.8359225718000001,0.8997108523,0.0034542314,0.0,0.1502654145
201,17,9,20435,1412,49,10,5300,3799,0.2832075472,1.5412224337,1161671.932080583,223007.137523973,1563930.2702358887,0.2572098934,5.2091244477,-0.025763397900000002,-0.2656013795,0.0019121396,434.8421989129,83.4770225364,16938.0719025345,21051.8624609349,16938.0719025345,20386,0.9976021532,84.747774723,8955713.989127368,0.0531724416,0.0,0.33333333330000003,131309230.87241693,130162951.12619045,0.01,0.0,54024.4316755718,1175675.7710205521,1121651.3393449804,89713342.81665923,0.19510022270000002,1.0,0.9089486413000001,0.5892730118,0.0,0,0,0.0,0,0.0,0.7684356465000001,0.8814324864,0.0020782820000000003,0.0,0.4712336098
202,17,10,20471,1410,50,14,5472,3838,0.2986111111,1.539161719,1080998.16004252,226800.8120509752,1487282.2209852336,0.2731721359,4.7662887547,-0.08501154030000001,-0.0694462609,0.0017616834000000001,393.1578586658,82.4872094196,16982.2697452337,21237.632234674,16982.2697452337,20421,0.9975575204,84.8092888598,8990201.56777227,0.0528959258,0.0,0.6666666667000001,132633670.02969208,156677691.70583695,0.01,1114342.8223908497,40715.2476680016,1117254.0835990112,1076538.8359310096,90776440.33751436,0.1904182341,1.0,0.9075785582,0.5897909854,0.0,0,0,0.0,0,0.0,0.7206627759,0.8420374172,0.0034662045000000002,0.0,0.3155547628
203,17,11,20516,1411,59,14,5702,4408,0.2269379165,1.6841202631,1078719.2509434745,238808.1573893019,1346546.5444575548,0.1988993954,4.5170954909,-0.0522824522,-0.0021081526,0.0021982316,355.2456014194,78.6446959405,17024.7596706744,20896.5398416162,17024.7596706744,20457,0.9971241957,84.8320305274,9095004.532355756,0.053069103400000005,0.0,0.6666666667000001,133812077.95784715,144044703.33291167,0.01,1288183.647528646,37347.6729495053,1039649.5863290508,1002301.9133795456,91773084.21646176,0.1800197824,0.9886363636000001,0.9063388289000001,0.5902501421,0.0,0,0,0.0,0,0.0,0.7405339194,0.885911004,0.0034686091,0.0,0.3192009784
204,17,12,20562,1412,57,11,5461,4420,0.1906244278,1.9049366275000001,1086685.3241660404,253311.720411668,1295630.0805059436,0.1612688371,4.2899133226,-0.05029386,0.007384751100000001,0.0022421525,382.6001730519,89.1859914828,17071.3586353426,20754.292376177,17071.3586353426,20505,0.9972278961000001,84.8862576154,11963456.163072824,0.0681339956,0.0,0.6666666667000001,135023112.59301555,146318879.6109341,0.01,1541497.835891274,32367.7595360303,986072.7395669675,953704.9800309371,92716584.1930063,0.16668487170000001,0.987804878,0.9049310786,0.5907346881000001,0.0,0,0,0.0,0,0.0,0.7778392112,0.9142686753,0.0034722222,0.0,0.2992682624
205,18,1,20595,1406,50,17,5576,4812,0.1370157819,2.2352672771,1150902.474625033,281807.920437871,1286953.880208097,0.10571583620000001,4.0839961944,-0.0480003004,0.059094522600000005,0.0016049022000000001,393.2915710129,96.300670297,17119.666147337,20219.7806414167,17119.666147337,20545,0.9975722263000001,84.9692506775,7013721.516171575,0.0406823853,0.0,0.6666666667000001,136165524.74967948,153760002.24097198,0.01,2004671.7830060755,36523.5519649018,886258.343977357,849734.7920124553,93568293.41762385,0.1565113501,1.0,0.9032670455,0.5910511364000001,0.0,0,0,0.0,0,0.0,0.8234539673,0.9699452970000001,0.0041681139,0.0,0.4302151823
206,18,2,20645,1396,62,12,5771,4920,0.1474614452,1.8909326152,1261134.6852066943,300644.8240741882,1427495.5241740565,0.1165403577,4.194765997,0.027122895600000002,0.0957789326,0.0024277737,336.8926446533,80.3126193196,17160.0168291206,19382.2542176606,17160.0168291206,20583,0.9969968515000001,84.9784031129,7593806.457767576,0.0434343992,0.0,0.6666666667000001,138156975.2802554,144981598.41363597,0.01,1516578.2118479728,38177.7663446261,877488.0468668197,839310.2805221936,94428553.34584348,0.1401768385,1.0,0.9021445817,0.5921033944,0.0,0,0,0.0,0,0.0,0.9405707480000001,0.9571485557,0.0031337047,0.0,0.5079444723000001
207,18,3,20681,1395,51,15,6411,5712,0.1090313524,2.0915670258,1414965.4351145804,333779.4116677812,1532536.1318909996,0.0767164273,4.2392232284,0.0105982626,0.12197805020000001,0.0017437636000000002,326.913388889,77.1163421394,17209.9589411342,19095.1539611385,17209.9587806131,20630,0.9975339684000001,85.0665582633,8025245.644004375,0.0454306848,0.33333333330000003,0.6666666667000001,139587880.76389372,161469000.93962476,0.0209881245,1145409.5612967603,40603.676797908,885785.7450986535,845182.0683007454,95276245.71250802,0.1382567626,1.0,0.9012784091,0.5927556818,0.0,0,0,0.0,0,0.0,0.9677402923,0.9691057239,0.0020927799,0.0,0.5582580833
208,18,4,20710,1383,52,23,6534,5991,0.0831037649,2.2046508957,1529696.8105123825,339505.1275104986,1609950.3582526841,0.049848461100000005,4.5056662965,0.0628518608,0.08108422480000001,0.0014022533000000001,351.4832372665,78.0091587208,17251.919140315,18072.9101473806,16779.9813276139,19471,0.9401738291,80.1988666399,8445672.339504361,0.047445733500000004,0.33333333330000003,0.6666666667000001,140597274.72659504,156966116.9486754,0.0182021715,1151917.350285188,46207.7083269634,880360.6773368267,834152.9690098633,96176425.09325366,0.1384057198,1.0,0.9006114034,0.5939144035,0.0,0,0,0.0,0,0.0,0.9717059556000001,0.9818223608000001,0.0017507003,0.0,0.7412219101
209,18,5,20741,1375,56,25,6763,6272,0.0726009168,2.1529302014,1596853.871733122,320184.0671195425,1661597.4870571615,0.0389646806,4.9872996058000005,0.1068950245,0.0439022039,0.0014968614,362.8753843354,72.7598927308,17287.379045742,17744.0738822653,16181.740408394,16067,0.7746492455,81.6615764008,8633717.367839664,0.0480882824,0.6666666667000001,0.6666666667000001,141532376.73085323,153669334.81288993,0.059770917800000004,2161036.2285138927,48861.0810894276,920253.3932529204,871392.3121634927,97111532.500147,0.1366334535,1.0,0.8994167022,0.5948214540000001,0.0,0,0,0.0,0,0.0,0.9861266043,0.9939431775,0.0031601124,0.0,0.6521676509000001
210,18,6,20771,1373,45,15,3029,2291,0.2436447672,2.2067604281,1647218.1229945272,326107.0384730236,2101612.337512509,0.21621219400000002,5.0511578367,0.012804169800000001,0.0315396745,0.0014464105000000001,1033.6404050551,204.634350869,17323.662051416,18663.4536271753,17030.7996079187,18972,0.9133888595,85.2522632241,4609128.500767589,0.0260401276,0.6666666667000001,0.6666666667000001,142401155.41351384,147027208.55874234,0.0899388923,3348076.8237478184,70244.8545400677,983148.9042461297,912904.0497060621,97980125.99980952,0.14251080430000002,1.0,0.8982640865,0.5949060899,0.0,0,0,0.0,0,0.0,0.9669670778,1.0090528371,0.0031612223,0.0,0.1577034884
211,18,7,20812,1369,53,12,6107,3519,0.4237759948,1.1670691469,1100947.3170714248,215642.3790724768,1843751.9980300537,0.40287667850000003,5.1054311393,0.0107447251,-0.3316323432,0.0019739059,361.6230037386,70.8310412718,17361.380790426,19969.0807088868,17361.3645789905,20759,0.9974533923000001,85.2857635346,4627742.099996865,0.0259576431,0.6666666667000001,0.6666666667000001,143616820.57159945,142401155.41351384,0.01,0.0,74262.0676606914,1349543.996001363,1275281.9283406716,99195726.41960113,0.1514642595,1.0,0.8971257826000001,0.5954752419,0.0,0,0,0.0,0,0.0,0.7275779938,0.8599995887,0.0028139289,0.0,0.701423978
212,18,8,20844,1361,50,18,4783,3014,0.3698515576,1.4611343361,1155355.3266842002,231143.3314929596,1769294.0507853222,0.3469964327,4.9984367674,-0.0209569709,0.0494192672,0.0015375745,518.5539326485,103.7432214859,17406.6033916575,20531.0916408946,17363.5515801157,20537,0.985271541,85.3503779234,3827575.8311989307,0.0213642317,0.6666666667000001,0.6666666667000001,144920636.68603227,171518674.80883643,0.01,1239495.7314738254,79081.4958772614,1247472.1435046175,1168390.647627356,100370274.90390833,0.2063111852,1.0,0.8967089329,0.597378544,0.0,0,0,0.0,0,0.0,0.8195981262,0.9007687681000001,0.0010615711000000001,0.0,0.8368237347
213,18,9,20877,1358,51,18,5435,2501,0.5398344066,1.057366915,1018247.3471206496,203073.7538168284,2135337.1571350284,0.5231444628,5.0141750373,0.0031486384,-0.118671699,0.0015831894,452.3692801545,90.2180870809,17445.231158723,20976.1745400734,17445.1887638086,20826,0.9975571203,85.4026267192,3818864.3751051724,0.0212058679,0.6666666667000001,0.6666666667000001,145759119.28411654,144920636.68603227,0.01,0.0,69164.8925490737,794338.9285106707,725174.035961597,101063366.43812388,0.1890799834,0.7592592593,0.8951268168000001,0.5987460815,0.0,0,0,0.0,0,0.0,0.7179761489,0.8762885452,0.0042613636,0.0,0.6913580247000001
214,18,10,20906,1357,46,17,6034,2792,0.5372886974000001,1.1064132545,871750.11416349,192686.8854787023,1818064.2128410856,0.5205064222,4.5241797956,-0.0977220057,-0.1438719515,0.0013890885,377.2015935287,83.3745807127,17483.8092223235,21752.4476672287,17483.8092223235,20860,0.9977996747000001,85.4799229732,4071769.506860912,0.0224546867,0.6666666667000001,0.6666666667000001,146775445.45096216,157761406.54842177,0.01,832490.4079995271,47115.4097429614,780334.8223002062,733219.4125572448,101774536.36787505,0.12009905080000001,0.9591836735,0.8937019094,0.6000284981,0.0,0,0,0.0,0,0.0,0.7134335687000001,0.9393976936,0.0039187745000000005,0.0,0.7404092072
215,18,11,20946,1354,58,18,5307,2550,0.5195025438,1.4707534791,679648.2948140905,180043.4662139675,1364961.6580620136,0.5020751749,3.7749122982000003,-0.1656139966,-0.2203634003,0.0019133263,450.0143148802,119.2118595973,17521.4273851348,22602.1719320807,17521.4273851348,20888,0.9972309749,85.4972020098,724644.0465592146,0.0040529344,0.6666666667000001,0.6666666667000001,147327701.04039645,146775445.45096216,0.01,0.0,17846.6082623254,597899.0750936065,580052.4668312811,102325320.0332256,0.1166273464,0.6888888889,0.8930252460000001,0.6011981172,0.0,0,0,0.0,0,0.0,0.7738479845,0.9388213163,0.0021459227,0.0,0.31242603550000003
216,18,12,20974,1343,40,12,5573,3095,0.4446438184,1.3599083886,498395.92395313,161855.3421615358,866024.5128413943,0.4245013662,3.07926768,-0.1842810013,-0.2666855376,0.0013367707,271.7228546325,88.242687181,17565.0680121592,23076.5228122553,17565.0680121592,20934,0.9980928769,85.6221688297,724409.1502856016,0.0040360152000000005,0.6666666667000001,0.6666666667000001,147920472.87217963,154740623.27029955,0.01,278058.9524368134,4877.2950370358,610566.3721940588,605689.077157023,102918039.79715742,0.0892838901,1.0,0.892312081,0.6020539153000001,0.0,0,0,0.0,0,0.0,0.793713274,0.8293951951,0.0017921147,0.0,0.4311034877
