period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,median_wage,median_wage.1,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_writeoffs,bank_nonperforming_loan_share,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,central_bank_monetary_gap_share,average_bank_reserve_ratio,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,recession_flag,recession_intensity,government_countercyclical_spending,government_countercyclical_support_multiplier,government_countercyclical_procurement_multiplier,household_final_consumption_share_gdp,government_final_consumption_share_gdp,gross_capital_formation_share_gdp,net_exports_share_gdp,gdp_expenditure_gap_share_gdp,government_deficit_share_gdp,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
92,8,8,5605,1138,32,4,3635,3027,0.16726272350000002,1.4537119797,149889.7620952224,86609.3098376348,165596.7434419699,0.0948507864,1.7306426108,-0.0350512601,0.0115153726,0.0050206204,45.6380395348,41.4880209033,41.4880209033,26.3705742887,5074.2168585782,5928.4598571993,4973.0783226211,4856,0.8663693131,91.6053418161,2558157.872259262,594.4850863855,0.00023786100000000002,0.5786214613,0.0,0.0,1837025.1817183893,1846832.6704899934,0.0,0.0,0.0053104371,0.1993328947,8101.6846864086,20661.1732557844,12559.4885693758,2087920.47474273,1,0.8251728069,7424.2101297179,1.8251728069,2.1552419297,0.9209430812,0.0089534365,0.0846304452,0,-0.014526962800000001,0.0837915038,0.49655172410000004,0.0,0.8540127389000001,0.3714649682,0.24257425740000002,0,0,0.9310344828,0.2729885057,-0.0354483046,1.0132576192,1.0227672429,0.1086339684,0.134430727,0.6691804927
93,8,9,5603,1133,11,13,3624,3046,0.1594922737,1.4972426919,160310.1791084762,93285.6883838931,175471.753762964,0.08640464540000001,1.7184863175,-0.00702415,0.06952053870000001,-0.0003568243,46.4067671729,41.2808652733,41.2808652733,27.0044437944,5090.5915320095,5604.3846572634,5034.9871074364,5096,0.909512761,91.7275163398,2610148.2524618404,1815.0302051742,0.0006200171,0.5841469218,0.0,0.0,1829279.4295200978,1958424.9986111748,0.0,72839.8901356713,0.0659435869,0.1978307037,8056.2131941953,19872.5844774734,11816.3712832781,2098477.1529374123,1,0.6703772255,6317.765444657,1.6703772255,1.9385281156,0.9219477062,0.013000865200000001,0.0661358885,0,-0.0010844599,0.07370942600000001,0.5381062356,0.0,0.8541188472000001,0.37260902830000003,0.1666666667,0,0,0.9255014327000001,0.2779369628,-0.0253231877,1.0063227373,1.0297690029,0.11341463410000001,0.13278576320000002,0.6947574718
94,8,10,5628,1133,29,4,3595,2901,0.1930458971,1.5304430612000002,165541.2129188457,95998.82784388,188731.819237432,0.1228759751,1.7244086895000001,0.0034462724,0.0326307028,0.004461895400000001,50.2769033223,41.9406886428,41.9406886428,29.1560252668,5088.0991228358,5517.2680240648,5025.4591327004,5015,0.8910803127,91.3427010928,2660793.4998087683,2842.0967553861,0.0006245317,0.5891815485,0.0,0.0,1821032.5236123535,1839643.1224796649,0.0,6218.2157757402,0.010116418,0.1984322185,8466.0329582199,18992.4120903936,10526.3791321737,2109498.209699424,1,0.5269874651,5099.9798843109,1.5269874651,1.7377824512000002,0.9213200665,0.0120541468,0.0493179908,0,0.0173077959,0.0635876646,0.508650519,0.0,0.8545593479,0.3736627611,0.0833333333,0,0,0.9454022989,0.29022988510000003,-0.020723934700000002,1.0046149763,1.0373403082,0.1167141114,0.13974096800000002,0.719579646
95,8,11,5638,1129,15,5,3645,3018,0.1720164609,1.4736311714,171229.3140064723,100127.2533354429,190258.5757419829,0.10001789230000001,1.7101169592,-0.008287902100000001,0.0343606344,0.0017768301000000001,46.7538049659,42.1436773131,42.1436773131,27.3395364653,5103.1741422858,5339.5432220035,5006.6805430127,4796,0.8506562611,91.0729233365,2719184.6290542646,808.7517214108,0.0020269114,0.595945363,0.0,0.0,1809875.221784803,1821032.5236123535,0.0,0.0,0.0061269097000000005,0.19898094200000002,8400.1121958183,22436.5257077594,14036.4135119411,2123375.880623596,1,0.5205097618,6228.9289849133,1.5205097618,1.7287136665,0.9186380947,0.0162878182,0.0316645357,0,0.0334095515,0.08197436050000001,0.41189931350000003,0.0,0.8545593479,0.37493632200000004,0.0421052632,0,0,0.9454022989,0.2959770115,-0.0189815732,1.0000607906,1.0086976475,0.141401793,0.16779891300000002,0.7687830688
96,8,12,5645,1122,15,8,3649,3038,0.1674431351,1.3666600343,170916.6150326489,89546.5324025211,188867.9229736027,0.09504688600000001,1.9086904925,0.11611693120000001,-0.0018261999999999998,0.001241575,49.0707739099,45.1236856867,45.1236856867,25.7091309999,5110.4455979692,5186.6174737565,4593.9563513703,3846,0.6813108946,74.6141550433,2778348.9513657885,940.9424645551,0.0043904436,0.6001098627,0.0,0.0,1818337.0122548616,1943871.320904806,0.0,80397.6594720018,0.0645795364,0.1974074996,7951.2548926265,23513.3252823984,15562.0703897719,2142044.5009925785,1,0.535536965,6606.3148279043,1.535536965,1.749751751,0.9206026255,0.0163642013,0.0679861625,0,-0.0049529893,0.09105065870000001,0.5028636884000001,0.0,0.854522293,0.37783439490000004,0.097826087,0,0,0.908045977,0.3304597701,-0.0185109162,1.0171945427,1.0356667137,0.20515970520000001,0.2157788267,0.7669057377
97,9,1,5652,1117,17,10,3636,3104,0.14631463150000001,1.4522131616,149305.5515011964,79185.4906861318,160903.668311109,0.0720811212,1.8855165284000002,-0.0121412896,-0.1264421456,0.0012400354000000001,49.9031872537,46.448766071,46.448766071,26.4665870074,5114.4968013613,5271.9074473934,4522.2928992087,3192,0.5647558386,77.5897970571,2913870.2666313723,2469.4550213589,0.0057129859,0.6189189586,0.0,0.0,1758455.7253782796,1818337.0122548616,0.0676117993,0.0,0.0329318968,0.1983148747,3812.7930324199,24136.7595153466,20323.9664829267,2157875.4085708302,1,0.5606707071,7216.8192435468,1.5606707070999999,1.7849389899,0.9270557289,0.0375422742,0.12807717200000002,0,-0.0926751751,0.1361233141,0.3828571429,0.0,0.8544852192,0.378185525,0.0405405405,0,0,0.7790368272,0.33427762040000003,-0.0117922827,1.0112457801,1.0331706044,0.3274590164,0.352425876,0.6844262295
98,9,2,5657,1109,15,10,3616,3133,0.1335730088,1.5104035912,155259.5401610343,84246.81167843,164859.5650956004,0.0582315314,1.8429129491,-0.022595176800000002,0.0398778786,0.0008846426,50.8215919638,47.133365633,47.133365633,27.5767729502,5117.9399584095,5239.4063195368,4659.6002969833,3823,0.6757998939000001,77.2947355453,2969163.825302406,2788.7791225861,0.0034589445,0.6224771693000001,0.0,0.0,1762715.261172919,1785438.298542615,0.0,16189.5438986013,0.012726867900000001,0.1984815164,4410.6614112492,17541.2389107383,13130.577499489,2171686.879001877,1,0.41294689170000004,3913.1276297231,1.4129468917,1.5781256484,0.9463624168,0.0140641628,-0.0274477895,0,0.0670212099,0.0845717918,0.36823935560000004,0.0,0.8547030334,0.3782819271,0.0157894737,0,0,0.8591549296000001,0.3323943662,-0.0429092469,1.0120542262,1.0298017847,0.237802378,0.2628032345,0.6711051931
99,9,3,5666,1106,19,10,3601,3115,0.1349625104,1.5783223962,147488.3420464538,81364.8302160093,156859.4151308307,0.0597418591,1.8126792824,-0.0164053689,-0.0500529507,0.0015909493,51.8574732611,47.4622622039,47.4622622039,28.6081899679,5120.4928409829,5338.6562430239,4743.6978432596,4189,0.7393222732,78.9019189331,3023700.4603265496,5018.7698875878,0.0059485528000000005,0.627680562,0.0,0.0,1754426.4790041135,1766616.0366961046,0.0,2340.4653139113,0.0068999474,0.1989511603,4095.1521376737,15792.4803510372,11697.3282133635,2182434.658674343,1,0.2914219697,2500.2949870095,1.2914219697,1.4079907575,0.9491713856,0.0124407213,0.0435399688,0,-0.0051520757000000006,0.0793101885,0.3615560641,0.0652173913,0.8550650676,0.3801990304,0.031358885,0,0,0.9016853933000001,0.3426966292,-0.025010508600000002,1.0111978998,1.0305252188,0.1934952655,0.21677852350000001,0.6374570447
100,9,4,5678,1103,21,9,3637,3236,0.1102557053,1.6498372,141524.6161248212,80185.577569169,146337.1528239483,0.0328866361,1.7649634812000001,-0.0263233555,-0.040435236,0.0021178962000000003,50.0885021474,47.8769092126,47.8769092126,28.3793419423,5124.6361644894,5302.7040172423,4710.9806653638,4272,0.7523775977,78.3725858495,3080824.8241423666,1983.6748948236,0.0055546509,0.6336730803,0.0,0.0,1740595.8176093358,1754426.4790041135,0.0,0.0,0.0078832949,0.19931825420000002,3927.4012407217,13938.4136697064,10011.0124289847,2192971.715155697,1,0.18874634680000002,1449.9764771724,1.1887463468,1.2642448855000001,0.9560347177,0.0071249952,0.0605999573,0,-0.0237596702,0.07073689870000001,0.31963470320000004,0.125,0.8555016594,0.38064845550000004,0.028225806500000002,0,0,0.9245810056,0.34357541900000005,-0.0337311884,1.008745682,1.016801447,0.1731244847,0.188464118,0.6628003314
101,9,5,5688,1093,18,8,3569,3253,0.0885402073,1.8229902766000001,146987.7315474266,83622.2038568219,148364.9790290022,0.0092828341,1.7577595993,-0.0040816039,0.038601874200000004,0.0017611835,54.3432554593,49.4075388297,49.4075388297,30.9162046276,5130.5602622729,5142.9504967448,4721.7111639569,4353,0.7652953586,77.9450219964,3136346.1156444014,1559.7098996094,0.0077710462,0.6374319462,0.0,0.0,1738131.7520376393,1899398.2454396877,0.0,87029.7908804668,0.08490399200000001,0.1972158775,5137.0295934795,11188.749518411,6051.7199249315,2199787.3394398214,1,0.0747592316,442.8850129078,1.0747592316,1.1046629243,0.9487621968000001,0.006040165300000001,0.0620979974,0,-0.0169003595,0.0411715989,0.27262313860000004,0.13636363640000002,0.85546476,0.3822778345,0.030612244900000002,0,0,0.9554317549,0.3593314763,-0.0030333670000000004,1.0544775316,1.0697576926,0.13972716,0.1289245157,0.7125799574
102,9,6,5702,1090,31,17,3597,3370,0.0631081457,1.9987029792,152996.8857657787,88828.3903762737,152996.8857657787,0.0,1.7223872358999999,-0.0201235502,0.040882012100000004,0.0024613221,55.7895118989,50.7613218965,50.7613218965,32.3908066301,5136.4482341662,4886.8960488926,4482.1019751691,3977,0.6974745703,70.5035482945,3189766.3797855657,5776.534117185,0.005250873200000001,0.6444301965,0.0,0.0,1711773.2399080715,1738131.7520376393,0.0034562968,0.0,0.0151648528,0.1981903204,5220.2231533795,10081.2133778889,4860.9902245094,2205883.753196865,0,0.0,0.0,1.0,1.0,0.9501626420000001,0.0061705709,0.0340125343,0,0.009654252700000001,0.0317718246,0.2264367816,0.28888888890000003,0.8559018906,0.38375063870000004,0.0363636364,0,0,0.9887955182,0.37254901960000003,0.0058740602000000005,1.0680573624,1.0859254295,0.1293532338,0.1011984021,0.6976744186
103,9,7,5712,1085,28,18,3580,3460,0.0335195531,2.127348434,165136.635184766,93062.1743842023,165136.635184766,0.0,1.7744764323000002,0.0302424422,0.0793463825,0.0017537706,60.0405683423,53.2346684871,53.2346684871,33.8356527305,5142.2088214638,4547.6172971468,4315.0084165934,3747,0.655987395,64.6907109123,3240162.1467240653,200.4197742942,0.0042567938,0.6481145363,0.0,0.0,1700191.2977416783,1767553.4572767846,0.0,33468.1304212279,0.0381103945,0.19794008800000001,5895.5099942644,9564.6834346552,3669.1734403909,2211527.7674396913,0,0.0,0.0,1.0,1.0,0.9497715233,0.0057119114,0.0696327005,0,-0.0251161352,0.0222190154,0.19954128440000002,0.3636363636,0.8564850345,0.38475313380000004,0.0438596491,0,0,0.9832402235000001,0.37709497210000004,0.0031224049,1.0671808331000001,1.1046095958,0.1072765073,0.0731382979,0.610915493
104,9,8,5735,1079,44,21,3450,3352,0.0284057971,2.1672784554,171715.2586272986,92273.835790319,171715.2586272986,0.0,1.8609311855000001,0.0487212744,0.039837456,0.0040266106,67.2274075374,55.6362738185,55.6362738185,36.1256816273,5144.4287424109,4056.1546097641,3776.3685073047,3328,0.5802964255,56.5474883951,3278620.886596851,3928.6404607034,0.0027115473,0.6505862809,0.0,0.0,1684285.2259391302,1820777.566146775,0.0028512272,72351.761043058,0.0749637642,0.1968066761,5985.0432124295,8987.9378510978,3002.8946386683,2218791.7090578456,0,0.0,0.0,1.0,1.0,0.9529746512,0.0042586587,0.035979594000000004,0,0.0067870961,0.0174876401,0.1852704258,0.4090909091,0.8562259307000001,0.3861360719,0.0,0,0,0.9972067039,0.3854748603,-0.0072463768,1.0810416608,1.13011579,0.0928481807,0.0511968085,0.5461658842
105,9,9,5747,1076,36,24,3417,3348,0.0201931519,2.2734281803,185229.1172922043,95506.4257905121,185229.1172922043,0.0,1.939441412,0.042188678,0.0786992302,0.0020924150000000002,74.4092654102,61.3330923213,61.3330923213,38.3663383431,5151.5943333988,3762.0430780682,3505.6376318212,3070,0.5341917522,51.7337189294,3322612.1254834724,1540.6379327567,0.001724161,0.6517582946,0.0,0.0,1684444.6030282846,1684285.2259391302,0.0141960839,0.0,-9.46259e-05,0.1979243394,7208.6002805264,9688.6871751813,2480.0868946548,2225173.116412041,0,0.0,0.0,1.0,1.0,0.948312433,0.0039553473,0.0484359512,0,-0.0007037316000000001,0.0133892928,0.125,0.4090909091,0.8562966778000001,0.3878444502,0.0,0,0,0.9971910112000001,0.40449438200000004,-0.0069444444,1.1113765585,1.1146132607,0.0883466554,0.0464807437,0.5273607748
106,9,10,5744,1068,31,34,3453,3398,0.0159281784,2.3229474748,192317.8520438958,93434.2997568219,192317.8520438958,0.0,2.058321757,0.0612961775,0.0382700887,-0.0005220115,80.0955779177,64.4272728371,64.4272728371,38.9130502282,5152.9359041441,3328.9900692879,3057.1237420072,2615,0.4552576602,43.5669775435,3358955.969628851,510.8705988268,0.0020293616,0.6532553289,0.0,0.0,1668787.209897128,1716499.8429553797,0.0,19233.1439562571,0.027796468100000003,0.19812792710000002,7164.5055858057,10044.0900426058,2879.5844568001,2231911.254251907,0,0.0,0.0,1.0,1.0,0.9513172931,0.0031875966,0.054316573800000004,0,-0.0088214635,0.0149730481,0.1047180667,0.2142857143,0.8566252588000001,0.38897515530000004,0.0,0,0,0.9943181818000001,0.4090909091,-0.0021367521,1.1594817142,1.1282635099,0.0830156713,0.0399201597,0.4718167072
107,9,11,5731,1056,34,47,3298,3235,0.0191024864,2.4602216589,202039.2614911465,96538.3884190539,202039.2614911465,0.0,2.0928385568,0.0167693897,0.050548658600000004,-0.0022632312,90.5740443501,67.742685368,67.742685368,43.278084713,5143.6164558945,2922.7107354236,2746.2215744207,2206,0.384924097,36.6134081998,3387372.759036266,1246.0412643771,0.001863356,0.6511982345,0.0,0.0,1669624.6371360545,1767996.3682152808,0.0,59525.4949908917,0.0556402337,0.1972119636,7387.5592620157,10693.9900264201,3306.4307644044,2238779.2892683395,0,0.0,0.0,1.0,1.0,0.952314502,0.0034104103,0.0597483898,0,-0.015473302100000001,0.0163652883,0.0939675174,0.25,0.8568453930000001,0.39016137430000003,0.0,0,0,0.9971428571000001,0.42,0.0049261084,1.190932663,1.1453470836,0.0644472898,0.0266844563,0.3167085778
108,9,12,5701,1044,26,56,3187,3095,0.0288672733,2.6467475428,210332.0868262059,99053.5106791222,210332.0868262059,0.0,2.1234188004,0.0146118503,0.041045613,-0.0052346885,102.5357223106,71.6754998221,71.6754998221,48.2880354497,5125.84265549,2718.0748297962,2495.8346520468,2046,0.3588844062,33.5339347094,3417881.1721979887,1625.9388756373,0.0022390671,0.6512649148,0.0,0.0,1657545.8547284764,1684746.1156733725,0.0,9072.8871223908,0.016145020700000002,0.1979364617,5204.1474383449,11268.4150600338,6064.2676216888,2245690.279244036,0,0.0,0.0,1.0,1.0,0.9632673179000001,0.0035021034,0.040402493000000005,0,-0.0071719143,0.0288318711,0.0836236934,0.3243243243,0.8568432092,0.3901415836,0.0,0,0,0.9971098266,0.42774566470000003,0.0050505051,1.1816108706,1.1339917986,0.0537403267,0.0235215054,0.2837749641
109,10,1,5668,1039,28,61,3402,3357,0.0132275132,2.6335811072,228512.6834171606,100394.4154011393,228512.6834171606,0.0,2.2761493506,0.0719267203,0.08643758,-0.0057884582,101.1097168336,72.675165245,72.675165245,44.4213894874,5095.9664746229,2455.6730071017,2332.4382661249,1794,0.3165137615,29.3136136391,3450541.103126309,2821.7945178489,0.0036941423,0.6500831459,0.0,0.0,1661083.60039562,1731742.9208543939,0.0,44518.2396755505,0.0408024307,0.1974590314,5924.4250489548,11752.7847558754,5828.3597069206,2254355.3414349095,0,0.0,0.0,1.0,1.0,0.9630374543,0.0032118382,0.0267282793,0,0.0070224283,0.0255056289,0.1251475797,0.24324324320000001,0.8569161597,0.3895794763,0.0,0,0,0.9970930233,0.4331395349,0.0051282051,1.1957144897,1.107701061,0.037694974,0.019687712200000002,0.338835212
110,10,2,5642,1028,30,56,3184,3109,0.023555276400000002,2.7683891064,233086.8854061863,99711.8716463751,233086.8854061863,0.0,2.3376041544,0.026999460200000002,0.0200172783,-0.004587156,117.735382041,76.9644652057,76.9644652057,50.3658336755,5060.2233120674,2116.5717410843,1927.8788958671,1613,0.2858915278,26.4896142404,3458647.994234407,9478.6451534265,0.0012902335,0.6473682479,0.0,0.0,1645232.2449738125,1726259.4994790517,0.0,39105.5394500589,0.0469380499,0.19729121460000001,4272.229390399,12279.5992740058,8007.3698836068,2265642.710750933,0,0.0,0.0,1.0,1.0,0.9730314338,0.0032111622,0.045835018400000004,0,-0.0220776144,0.0343535839,0.1409796894,0.2162162162,0.8564580559,0.39014647140000003,0.1,0,0,0.9970501475,0.4306784661,0.0051813472,1.2053063904,1.1238010688,0.0323144105,0.0109215017,0.36197718630000003
111,10,3,5601,1018,24,65,3246,3208,0.011706716,2.8345996445,232140.0963913719,100348.4376077648,232140.0963913719,0.0,2.3133404159,-0.0103797465,-0.0040619575,-0.0072669266,114.775252519,81.7273981897,81.7273981897,49.6145105708,5030.4318082279,1904.2183792918,1851.1310029119,1467,0.2619175147,24.3572178038,3468783.773890691,13928.711820723,0.0007544347,0.6419069039,0.0,0.0,1661330.7838014055,1654376.5088682752,0.0,5486.5583366776,-0.0042035624,0.1980845246,6151.0164029577,12958.8759465543,6807.8595435966,2276313.9162609614,0,0.0,0.0,1.0,1.0,0.9635605536,0.0030517066,0.0245957443,0,0.0087919954,0.029326513000000002,0.0962695548,0.0857142857,0.8551075269,0.3911290323,0.0,0,0,1.0,0.4391691395,0.0,1.207230491,1.1304037191,0.021192053000000002,0.0116838488,0.3424456594
112,10,4,5560,1004,27,68,3218,3183,0.0108763207,2.8078184367,241879.1598685488,98573.253719547,241879.1598685488,0.0,2.4538011148,0.0607176955,0.0419533878,-0.0073201214,122.6112289538,78.6724073106,78.6724073106,49.9678756413,4991.0335645177,1795.544726306,1634.7141244022,1364,0.245323741,25.0828550262,3474020.1138734473,11745.1459588792,0.0058599281,0.6396365776,0.0,0.0,1639657.4896903522,1661330.7838014055,0.0,0.0,0.013045742800000001,0.19875494100000002,4245.0553663374,13033.4229480363,8788.3675816989,2285223.895997457,0,0.0,0.0,1.0,1.0,0.974347406,0.0030503567,0.0388728315,0,-0.0162705943,0.0363337114,0.17503059980000002,0.1875,0.854860547,0.3939886271,0.0344827586,0,0,0.994047619,0.45238095240000004,0.0108695652,1.2298460239,1.1901024688,0.017873101000000002,0.014432989700000001,0.3728402113
113,10,5,5506,993,25,79,2249,2123,0.056024899999999996,2.7451085599000002,249424.1498534437,94433.882295076,249424.1498534437,0.0,2.6412569704,0.0763940706,0.031193220600000002,-0.0097122302,195.5138639576,85.6347908849,85.6347908849,74.0230375723,4951.840778508,1800.8958294847,1661.8620904216,1156,0.20995277880000002,28.0865035188,3434332.131919627,14269.1176989604,0.0077051927,0.6290210624,0.0,0.0,1629789.6419270586,1723869.683254039,0.0,50527.316138212,0.0545749149,0.1978228928,4769.6642950833,13821.3374653209,9051.6731702376,2296770.1123748133,0,0.0,0.0,1.0,1.0,0.9722233829,0.0035088231,0.040853169700000004,0,-0.0165853756,0.0362902837,0.287654321,0.4333333333,0.8551837630000001,0.3949533736,0.04,0,0,1.0,0.4686567164,0.0,1.18931135,1.2007322192,0.0158658205,0.009027777800000001,0.2450456118
114,10,6,5453,975,24,77,2334,2212,0.0522707798,2.6809619533999998,224999.0261282004,80118.8441185279,224999.0261282004,0.0,2.8083159287,0.0632497936,-0.09792605780000001,-0.0096258627,193.5605765163,104.7529148368,104.7529148368,68.9240745805,4898.8870575036,2191.0647442924,2014.3569924639,1567,0.2873647533,36.6117419774,3337564.19945059,14751.2720888271,0.0006665992,0.6079675528,0.0,0.0,1620443.7100589576,1629789.6419270586,0.0,0.0,0.005734440600000001,0.19858488030000002,3727.9151258336,15021.4046260206,11293.489500187,2305150.936123501,0,0.0,0.0,1.0,1.0,0.9753007261000001,0.0042832618,0.021049596900000002,0,-0.0006335848,0.0501935039,0.2619647355,0.5333333333,0.8567860117,0.3957812934,0.5294117647000001,0,0,1.0,0.4831804281,0.0,1.2508968368,1.1439556268,0.0110243454,0.0063113604,0.6708351943
115,10,7,5403,965,17,67,2791,2220,0.2045861698,2.1779622215,244648.6576410733,88445.0363752704,282968.1311703318,0.13541974980000002,2.766109526,-0.015029079300000001,0.0873320736,-0.009169264600000001,153.9152649345,69.0751757734,69.0751757734,55.6432286901,4846.6414134584,2570.8644483118,2399.095038976,2112,0.39089394780000003,42.9683904249,3316510.636642609,26051.5542801488,0.0039743128,0.6009207123,0.0,0.0,1620320.3837255924,1620443.7100589576,0.0,0.0,7.61065e-05,0.19908017220000002,4382.0571816625,26439.4549517879,22057.3977701254,2324671.758499982,0,0.0,0.0,1.0,1.0,0.9750937412,0.0031730095000000002,0.0308685226,0,-0.0091352733,0.0901594882,0.23949044590000002,0.44827586210000003,0.8572630398000001,0.3984856983,0.0571428571,0,0,1.0,0.4937888199,0.0,1.0223761054,0.9639902782,0.021445221400000002,0.0387051372,0.7158410452
